order_product_id,order_id,product_id,klant_id,korting,aankoopprijs,verkoop,winst,winstmarge,aantal,besteldatum,verzenddatum,verstuurmethode,winstmarge
248,AZ-2011-2762983,231,129,0.0,42,48,6,12.5,2,2011-04-07,2011-04-11,Economy Plus,12.5
249,AZ-2011-2762983,232,129,0.1,229,413,184,44.55,8,2011-04-07,2011-04-11,Economy Plus,44.55
250,AZ-2011-2762983,233,129,0.1,79,80,1,1.25,3,2011-04-07,2011-04-11,Economy Plus,1.25
251,BN-2011-5443120,19,130,0.5,332,205,-127,-61.95,8,2011-04-09,2011-04-11,Economy Plus,-61.95
252,BN-2011-5443120,234,130,0.5,22,17,-5,-29.41,2,2011-04-09,2011-04-11,Economy Plus,-29.41
253,AZ-2011-3885003,128,131,0.0,183,257,74,28.79,5,2011-04-11,2011-04-13,Economy Plus,28.79
254,AZ-2011-3885003,235,131,0.0,36,44,8,18.18,2,2011-04-11,2011-04-13,Economy Plus,18.18
255,AZ-2011-3885003,236,131,0.0,39,64,25,39.06,9,2011-04-11,2011-04-13,Economy Plus,39.06
256,AZ-2011-3885003,237,131,0.0,699,785,86,10.96,3,2011-04-11,2011-04-13,Economy Plus,10.96
257,AZ-2011-3885003,238,131,0.0,297,306,9,2.94,2,2011-04-11,2011-04-13,Economy Plus,2.94
258,AZ-2011-107716,239,132,0.0,185,294,109,37.07,7,2011-04-11,2011-04-16,Economy,37.07
259,AZ-2011-4173505,240,133,0.2,47,66,19,28.79,1,2011-04-12,2011-04-16,Economy Plus,28.79
260,AZ-2011-4173505,241,133,0.0,50,54,4,7.41,3,2011-04-12,2011-04-16,Economy Plus,7.41
261,AZ-2011-4173505,242,133,0.0,58,97,39,40.21,4,2011-04-12,2011-04-16,Economy Plus,40.21
262,AZ-2011-4173505,106,133,0.0,16,21,5,23.81,2,2011-04-12,2011-04-16,Economy Plus,23.81
263,AZ-2011-4173505,243,133,0.0,23,24,1,4.17,2,2011-04-12,2011-04-16,Economy Plus,4.17
264,BN-2011-6178410,244,134,0.5,85,73,-12,-16.44,2,2011-04-12,2011-04-13,Priority,-16.44
265,AZ-2011-1546153,160,135,0.0,137,169,32,18.93,7,2011-04-14,2011-04-18,Economy,18.93
266,AZ-2011-1546153,245,135,0.0,619,625,6,0.96,2,2011-04-14,2011-04-18,Economy,0.96
267,AZ-2011-122598,168,136,0.1,525,576,51,8.85,5,2011-04-14,2011-04-17,Priority,8.85
268,AZ-2011-231889,246,137,0.0,24,36,12,33.33,2,2011-04-15,2011-04-17,Economy Plus,33.33
269,BN-2011-7646735,247,138,0.5,24,17,-7,-41.18,2,2011-04-16,2011-04-21,Economy,-41.18
270,AZ-2011-3304186,248,139,0.0,43,57,14,24.56,3,2011-04-18,2011-04-20,Economy Plus,24.56
271,AZ-2011-3304186,243,139,0.0,23,24,1,4.17,2,2011-04-18,2011-04-20,Economy Plus,4.17
272,AZ-2011-3304186,249,139,0.0,21,39,18,46.15,2,2011-04-18,2011-04-20,Economy Plus,46.15
273,AZ-2011-3304186,190,139,0.0,232,242,10,4.13,5,2011-04-18,2011-04-20,Economy Plus,4.13
274,AZ-2011-3304186,250,139,0.4,713,475,-238,-50.11,4,2011-04-18,2011-04-20,Economy Plus,-50.11
275,AZ-2011-3304186,251,139,0.4,95,58,-37,-63.79,4,2011-04-18,2011-04-20,Economy Plus,-63.79
276,AZ-2011-3304186,252,139,0.0,300,312,12,3.85,12,2011-04-18,2011-04-20,Economy Plus,3.85
277,AZ-2011-9598217,253,140,0.0,30,31,1,3.23,5,2011-04-18,2011-04-22,Economy,3.23
278,AZ-2011-9598217,222,140,0.0,33,65,32,49.23,6,2011-04-18,2011-04-22,Economy,49.23
279,AZ-2011-9598217,254,140,0.1,41,48,7,14.58,2,2011-04-18,2011-04-22,Economy,14.58
280,AZ-2011-9598217,255,140,0.0,57,81,24,29.63,5,2011-04-18,2011-04-22,Economy,29.63
281,BN-2011-1677989,256,141,0.15,2017,2017,0,0.0,9,2011-04-18,2011-04-25,Economy,0.0
282,AZ-2011-332801,51,142,0.0,71,83,12,14.46,3,2011-04-19,2011-04-25,Economy,14.46
283,AZ-2011-4613853,87,143,0.0,11,13,2,15.38,1,2011-04-19,2011-04-24,Economy Plus,15.38
284,AZ-2011-6557147,47,144,0.1,328,360,32,8.89,3,2011-04-20,2011-04-26,Economy,8.89
285,AZ-2011-804486,235,145,0.0,54,66,12,18.18,3,2011-04-20,2011-04-26,Economy,18.18
286,AZ-2011-804486,257,145,0.0,14,26,12,46.15,3,2011-04-20,2011-04-26,Economy,46.15
287,AZ-2011-804486,258,145,0.0,97,186,89,47.85,4,2011-04-20,2011-04-26,Economy,47.85
288,AZ-2011-804486,259,145,0.0,464,693,229,33.04,5,2011-04-20,2011-04-26,Economy,33.04
289,BN-2011-5751868,184,146,0.5,238,238,0,0.0,7,2011-04-20,2011-04-27,Economy,0.0
290,AZ-2011-252578,260,147,0.0,29,39,10,25.64,6,2011-04-21,2011-04-26,Economy,25.64
291,AZ-2011-252578,261,147,0.1,355,444,89,20.05,4,2011-04-21,2011-04-26,Economy,20.05
292,AZ-2011-643323,262,148,0.0,15,18,3,16.67,2,2011-04-22,2011-04-26,Economy,16.67
293,AZ-2011-643323,263,148,0.15,569,645,76,11.78,5,2011-04-22,2011-04-26,Economy,11.78
294,BN-2011-2002150,68,149,0.5,58,39,-19,-48.72,3,2011-04-25,2011-04-30,Economy,-48.72
295,AZ-2011-5690380,264,150,0.0,94,159,65,40.88,6,2011-04-26,2011-04-30,Economy,40.88
296,AZ-2011-1362591,265,151,0.0,111,176,65,36.93,4,2011-04-26,2011-05-01,Economy,36.93
297,BN-2011-7884993,266,152,0.15,708,684,-24,-3.51,11,2011-04-26,2011-04-27,Immediate,-3.51
298,BN-2011-5290627,267,153,0.6,79,45,-34,-75.56,2,2011-04-26,2011-05-02,Economy,-75.56
299,AZ-2011-5098375,268,154,0.0,698,719,21,2.92,5,2011-04-27,2011-05-02,Economy,2.92
300,AZ-2011-5098375,227,154,0.0,201,334,133,39.82,4,2011-04-27,2011-05-02,Economy,39.82
301,AZ-2011-8844789,269,155,0.1,1161,1713,552,32.22,4,2011-04-27,2011-05-03,Economy,32.22
302,AZ-2011-8844789,270,155,0.1,557,808,251,31.06,7,2011-04-27,2011-05-03,Economy,31.06
303,AZ-2011-8844789,271,155,0.0,3,5,2,40.0,1,2011-04-27,2011-05-03,Economy,40.0
304,AZ-2011-8844789,272,155,0.0,25,31,6,19.35,3,2011-04-27,2011-05-03,Economy,19.35
305,AZ-2011-8844789,124,155,0.1,211,218,7,3.21,5,2011-04-27,2011-05-03,Economy,3.21
306,BN-2011-357064,273,156,0.5,89,53,-36,-67.92,5,2011-04-27,2011-05-02,Economy,-67.92
307,BN-2011-5672017,274,157,0.0,84,124,40,32.26,5,2011-04-27,2011-05-03,Economy,32.26
308,BN-2011-5672017,58,157,0.0,116,120,4,3.33,9,2011-04-27,2011-05-03,Economy,3.33
309,BN-2011-5672017,275,157,0.0,20,25,5,20.0,2,2011-04-27,2011-05-03,Economy,20.0
310,AZ-2011-4159708,276,158,0.0,16,16,0,0.0,1,2011-04-28,2011-05-04,Economy,0.0
311,AZ-2011-1372644,225,159,0.0,14,15,1,6.67,2,2011-04-29,2011-05-05,Economy,6.67
312,AZ-2011-3114201,277,160,0.1,29,37,8,21.62,4,2011-04-29,2011-05-03,Economy,21.62
313,AZ-2011-2564570,278,161,0.0,128,145,17,11.72,3,2011-04-29,2011-05-03,Economy,11.72
314,AZ-2011-6133674,279,162,0.0,49,93,44,47.31,2,2011-04-29,2011-05-03,Economy,47.31
315,AZ-2011-7804688,280,163,0.0,52,66,14,21.21,3,2011-04-29,2011-05-03,Economy,21.21
316,AZ-2011-5801302,281,164,0.0,17,29,12,41.38,1,2011-04-29,2011-05-01,Priority,41.38
317,AZ-2011-5801302,282,164,0.0,121,161,40,24.84,3,2011-04-29,2011-05-01,Priority,24.84
318,AZ-2011-7732593,283,165,0.1,1235,1389,154,11.09,5,2011-05-02,2011-05-06,Economy,11.09
319,AZ-2011-1672552,284,166,0.0,89,162,73,45.06,2,2011-05-02,2011-05-09,Economy,45.06
320,AZ-2011-3348631,285,167,0.1,302,534,232,43.45,3,2011-05-03,2011-05-07,Economy Plus,43.45
321,AZ-2011-3348631,125,167,0.0,70,99,29,29.29,2,2011-05-03,2011-05-07,Economy Plus,29.29
322,AZ-2011-3348631,286,167,0.0,421,533,112,21.01,7,2011-05-03,2011-05-07,Economy Plus,21.01
323,AZ-2011-9958697,287,168,0.0,108,112,4,3.57,5,2011-05-04,2011-05-09,Economy,3.57
324,AZ-2011-9958697,288,168,0.0,16,26,10,38.46,3,2011-05-04,2011-05-09,Economy,38.46
325,AZ-2011-7976569,289,169,0.1,910,1413,503,35.6,5,2011-05-04,2011-05-08,Economy,35.6
326,AZ-2011-821395,290,170,0.0,66,99,33,33.33,2,2011-05-04,2011-05-07,Economy Plus,33.33
327,AZ-2011-821395,291,170,0.0,352,379,27,7.12,2,2011-05-04,2011-05-07,Economy Plus,7.12
328,AZ-2011-6843566,292,171,0.0,24,35,11,31.43,4,2011-05-04,2011-05-08,Economy,31.43
329,AZ-2011-6843566,293,171,0.0,62,65,3,4.62,1,2011-05-04,2011-05-08,Economy,4.62
330,AZ-2011-6807336,294,172,0.1,853,1113,260,23.36,3,2011-05-04,2011-05-10,Economy,23.36
331,AZ-2011-6807336,295,172,0.0,51,55,4,7.27,2,2011-05-04,2011-05-10,Economy,7.27
332,AZ-2011-6807336,212,172,0.0,17,31,14,45.16,3,2011-05-04,2011-05-10,Economy,45.16
333,AZ-2011-6172786,296,173,0.0,329,382,53,13.87,2,2011-05-05,2011-05-10,Economy,13.87
334,AZ-2011-6172786,80,173,0.0,523,1047,524,50.05,4,2011-05-05,2011-05-10,Economy,50.05
335,BN-2011-8990099,297,174,0.0,224,311,87,27.97,6,2011-05-05,2011-05-11,Economy,27.97
336,BN-2011-8990099,143,174,0.0,77,107,30,28.04,4,2011-05-05,2011-05-11,Economy,28.04
337,BN-2011-8990099,298,174,0.0,58,89,31,34.83,3,2011-05-05,2011-05-11,Economy,34.83
338,BN-2011-8990099,299,174,0.0,66,70,4,5.71,3,2011-05-05,2011-05-11,Economy,5.71
339,BN-2011-8990099,300,174,0.0,39,56,17,30.36,2,2011-05-05,2011-05-11,Economy,30.36
340,BN-2011-8990099,301,174,0.1,50,53,3,5.66,3,2011-05-05,2011-05-11,Economy,5.66
341,AZ-2011-3973701,302,175,0.0,34,34,0,0.0,3,2011-05-06,2011-05-08,Priority,0.0
342,AZ-2011-5289752,303,176,0.0,62,82,20,24.39,2,2011-05-07,2011-05-09,Economy Plus,24.39
343,AZ-2011-5289752,304,176,0.1,189,224,35,15.62,2,2011-05-07,2011-05-09,Economy Plus,15.62
344,BN-2011-4790136,305,177,0.5,219,171,-48,-28.07,7,2011-05-07,2011-05-12,Economy Plus,-28.07
345,BN-2011-827720,306,178,0.5,34,26,-8,-30.77,2,2011-05-09,2011-05-14,Economy,-30.77
346,BN-2011-7286308,307,179,0.5,252,170,-82,-48.24,3,2011-05-09,2011-05-12,Priority,-48.24
347,AZ-2011-2112563,308,180,0.0,33,51,18,35.29,3,2011-05-10,2011-05-15,Economy,35.29
348,AZ-2011-2112563,309,180,0.15,150,220,70,31.82,3,2011-05-10,2011-05-15,Economy,31.82
349,AZ-2011-2112563,81,180,0.15,55,72,17,23.61,1,2011-05-10,2011-05-15,Economy,23.61
350,AZ-2011-7847155,310,181,0.3,84,92,8,8.7,3,2011-05-10,2011-05-14,Economy,8.7
351,AZ-2011-7847155,86,181,0.0,188,200,12,6.0,8,2011-05-10,2011-05-14,Economy,6.0
352,BN-2011-8749099,22,182,0.1,501,470,-31,-6.6,2,2011-05-10,2011-05-10,Immediate,-6.6
353,BN-2011-8234232,44,183,0.5,76,44,-32,-72.73,3,2011-05-10,2011-05-12,Economy Plus,-72.73
354,BN-2011-8234232,311,183,0.5,56,39,-17,-43.59,4,2011-05-10,2011-05-12,Economy Plus,-43.59
355,BN-2011-8234232,312,183,0.5,842,610,-232,-38.03,6,2011-05-10,2011-05-12,Economy Plus,-38.03
356,BN-2011-1627157,313,184,0.5,221,197,-24,-12.18,2,2011-05-11,2011-05-15,Economy Plus,-12.18
357,BN-2011-1627157,314,184,0.5,64,56,-8,-14.29,2,2011-05-11,2011-05-15,Economy Plus,-14.29
358,BN-2011-1627157,315,184,0.5,43,41,-2,-4.88,5,2011-05-11,2011-05-15,Economy Plus,-4.88
359,BN-2011-1627157,316,184,0.5,26,19,-7,-36.84,4,2011-05-11,2011-05-15,Economy Plus,-36.84
360,BN-2011-1627157,317,184,0.5,76,40,-36,-90.0,4,2011-05-11,2011-05-15,Economy Plus,-90.0
361,BN-2011-1627157,318,184,0.5,352,212,-140,-66.04,3,2011-05-11,2011-05-15,Economy Plus,-66.04
362,BN-2011-1627157,319,184,0.5,54,35,-19,-54.29,2,2011-05-11,2011-05-15,Economy Plus,-54.29
363,AZ-2011-6296469,320,185,0.5,71,53,-18,-33.96,4,2011-05-12,2011-05-17,Economy,-33.96
364,BN-2011-7737747,321,186,0.35,762,627,-135,-21.53,2,2011-05-12,2011-05-14,Priority,-21.53
365,AZ-2011-6532640,123,187,0.0,57,109,52,47.71,2,2011-05-13,2011-05-15,Economy Plus,47.71
366,AZ-2011-6532640,322,187,0.0,625,1025,400,39.02,4,2011-05-13,2011-05-15,Economy Plus,39.02
367,AZ-2011-7005483,12,188,0.0,103,139,36,25.9,3,2011-05-13,2011-05-17,Economy,25.9
368,AZ-2011-2189408,323,189,0.15,121,194,73,37.63,3,2011-05-15,2011-05-19,Economy Plus,37.63
369,BN-2011-815729,324,190,0.5,154,115,-39,-33.91,3,2011-05-16,2011-05-21,Economy,-33.91
370,AZ-2011-9083887,325,191,0.0,27,35,8,22.86,3,2011-05-17,2011-05-23,Economy,22.86
371,AZ-2011-9083887,326,191,0.0,48,62,14,22.58,2,2011-05-17,2011-05-23,Economy,22.58
372,AZ-2011-9083887,293,191,0.4,125,78,-47,-60.26,2,2011-05-17,2011-05-23,Economy,-60.26
373,AZ-2011-1366554,12,192,0.0,378,510,132,25.88,11,2011-05-18,2011-05-18,Immediate,25.88
374,AZ-2011-1366554,327,192,0.0,78,94,16,17.02,5,2011-05-18,2011-05-18,Immediate,17.02
375,AZ-2011-7326281,179,193,0.1,52,51,-1,-1.96,3,2011-05-18,2011-05-22,Economy,-1.96
376,AZ-2011-3434177,328,194,0.0,953,1059,106,10.01,6,2011-05-18,2011-05-24,Economy,10.01
377,AZ-2011-3434177,329,194,0.0,60,87,27,31.03,2,2011-05-18,2011-05-24,Economy,31.03
378,AZ-2011-3434177,82,194,0.0,840,965,125,12.95,7,2011-05-18,2011-05-24,Economy,12.95
379,BN-2011-5141814,330,195,0.4,63,43,-20,-46.51,3,2011-05-18,2011-05-25,Economy,-46.51
380,AZ-2011-309750,331,196,0.0,398,457,59,12.91,9,2011-05-19,2011-05-23,Economy,12.91
381,AZ-2011-309750,332,196,0.0,152,238,86,36.13,8,2011-05-19,2011-05-23,Economy,36.13
382,AZ-2011-309750,333,196,0.0,15,15,0,0.0,1,2011-05-19,2011-05-23,Economy,0.0
383,AZ-2011-6212291,334,197,0.0,139,139,0,0.0,4,2011-05-19,2011-05-21,Economy Plus,0.0
384,AZ-2011-1474073,253,198,0.0,23,24,1,4.17,4,2011-05-21,2011-05-27,Economy,4.17
385,AZ-2011-1474073,335,198,0.0,43,47,4,8.51,7,2011-05-21,2011-05-27,Economy,8.51
386,BN-2011-553410,336,199,0.5,599,508,-91,-17.91,6,2011-05-21,2011-05-25,Economy Plus,-17.91
387,BN-2011-553410,337,199,0.5,5,5,0,0.0,2,2011-05-21,2011-05-25,Economy Plus,0.0
388,BN-2011-553410,338,199,0.5,19,11,-8,-72.73,2,2011-05-21,2011-05-25,Economy Plus,-72.73
389,BN-2011-5294325,160,200,0.0,19,24,5,20.83,1,2011-05-25,2011-05-29,Economy,20.83
390,BN-2011-5294325,6,200,0.0,46,60,14,23.33,2,2011-05-25,2011-05-29,Economy,23.33
391,BN-2011-5294325,339,200,0.4,358,256,-102,-39.84,3,2011-05-25,2011-05-29,Economy,-39.84
392,BN-2011-5294325,340,200,0.0,489,698,209,29.94,6,2011-05-25,2011-05-29,Economy,29.94
393,BN-2011-5294325,341,200,0.4,972,601,-371,-61.73,6,2011-05-25,2011-05-29,Economy,-61.73
394,AZ-2011-8742773,342,201,0.0,42,43,1,2.33,3,2011-05-26,2011-05-28,Priority,2.33
395,AZ-2011-8973571,155,202,0.0,31,46,15,32.61,2,2011-05-26,2011-05-30,Economy,32.61
396,AZ-2011-8973571,343,202,0.0,2688,2859,171,5.98,14,2011-05-26,2011-05-30,Economy,5.98
397,AZ-2011-8973571,344,202,0.0,158,164,6,3.66,6,2011-05-26,2011-05-30,Economy,3.66
398,AZ-2011-3247022,345,203,0.1,419,608,189,31.09,4,2011-05-26,2011-06-02,Economy,31.09
399,AZ-2011-3247022,235,203,0.1,145,159,14,8.81,8,2011-05-26,2011-06-02,Economy,8.81
400,AZ-2011-3247022,346,203,0.1,119,123,4,3.25,5,2011-05-26,2011-06-02,Economy,3.25
401,AZ-2011-3247022,339,203,0.1,210,255,45,17.65,2,2011-05-26,2011-06-02,Economy,17.65
402,AZ-2011-2598415,347,204,0.1,673,713,40,5.61,4,2011-05-27,2011-05-30,Priority,5.61
403,AZ-2011-2598415,348,204,0.35,1222,827,-395,-47.76,4,2011-05-27,2011-05-30,Priority,-47.76
404,AZ-2011-2598415,349,204,0.1,349,324,-25,-7.72,6,2011-05-27,2011-05-30,Priority,-7.72
405,AZ-2011-2598415,92,204,0.0,111,141,30,21.28,5,2011-05-27,2011-05-30,Priority,21.28
406,AZ-2011-2598415,13,204,0.0,30,44,14,31.82,6,2011-05-27,2011-05-30,Priority,31.82
407,AZ-2011-4835209,350,205,0.0,67,100,33,33.0,6,2011-05-27,2011-05-31,Economy,33.0
408,BN-2011-602308,351,206,0.5,84,46,-38,-82.61,11,2011-05-27,2011-05-30,Priority,-82.61
409,AZ-2011-5869323,352,207,0.0,42,54,12,22.22,2,2011-05-28,2011-06-02,Economy,22.22
410,BN-2011-6162681,353,208,0.35,2983,2229,-754,-33.83,7,2011-05-30,2011-06-02,Priority,-33.83
411,BN-2011-764592,354,209,0.4,127,102,-25,-24.51,3,2011-05-31,2011-06-05,Economy,-24.51
412,BN-2011-764592,355,209,0.0,519,524,5,0.95,2,2011-05-31,2011-06-05,Economy,0.95
413,AZ-2011-1655349,356,210,0.0,32,58,26,44.83,2,2011-06-01,2011-06-06,Economy,44.83
414,AZ-2011-1655349,299,210,0.0,132,140,8,5.71,6,2011-06-01,2011-06-06,Economy,5.71
415,AZ-2011-2820672,357,211,0.15,142,212,70,33.02,2,2011-06-01,2011-06-05,Economy,33.02
416,AZ-2011-1723003,358,212,0.0,67,103,36,34.95,2,2011-06-01,2011-06-05,Economy,34.95
417,AZ-2011-5002447,359,213,0.5,1276,1029,-247,-24.0,5,2011-06-01,2011-06-06,Economy,-24.0
418,AZ-2011-5002447,360,213,0.5,38,28,-10,-35.71,2,2011-06-01,2011-06-06,Economy,-35.71
419,AZ-2011-5002447,361,213,0.5,31,25,-6,-24.0,1,2011-06-01,2011-06-06,Economy,-24.0
420,AZ-2011-3515834,362,214,0.0,15,22,7,31.82,2,2011-06-01,2011-06-04,Priority,31.82
421,AZ-2011-3846849,141,215,0.0,302,512,210,41.02,9,2011-06-01,2011-06-04,Economy Plus,41.02
422,AZ-2011-3846849,363,215,0.0,621,806,185,22.95,14,2011-06-01,2011-06-04,Economy Plus,22.95
423,AZ-2011-3846849,364,215,0.0,392,450,58,12.89,4,2011-06-01,2011-06-04,Economy Plus,12.89
424,AZ-2011-1332474,365,216,0.4,57,56,-1,-1.79,2,2011-06-02,2011-06-07,Economy,-1.79
425,AZ-2011-1332474,366,216,0.0,442,442,0,0.0,3,2011-06-02,2011-06-07,Economy,0.0
426,AZ-2011-3020021,367,217,0.1,1643,2053,410,19.97,4,2011-06-02,2011-06-07,Economy,19.97
427,AZ-2011-3020021,368,217,0.1,53,57,4,7.02,3,2011-06-02,2011-06-07,Economy,7.02
428,BN-2011-9771202,369,218,0.1,1295,1253,-42,-3.35,3,2011-06-02,2011-06-04,Economy Plus,-3.35
429,BN-2011-8337636,370,219,0.2,96,101,5,4.95,5,2011-06-02,2011-06-07,Economy Plus,4.95
430,BN-2011-8337636,371,219,0.5,230,125,-105,-84.0,3,2011-06-02,2011-06-07,Economy Plus,-84.0
431,BN-2011-8337636,224,219,0.5,72,50,-22,-44.0,2,2011-06-02,2011-06-07,Economy Plus,-44.0
432,BN-2011-8337636,372,219,0.5,90,90,0,0.0,4,2011-06-02,2011-06-07,Economy Plus,0.0
433,BN-2011-8337636,373,219,0.5,745,388,-357,-92.01,3,2011-06-02,2011-06-07,Economy Plus,-92.01
434,BN-2011-8337636,374,219,0.5,418,243,-175,-72.02,6,2011-06-02,2011-06-07,Economy Plus,-72.02
435,BN-2011-4249147,375,220,0.1,130,122,-8,-6.56,2,2011-06-03,2011-06-08,Economy,-6.56
436,BN-2011-4249147,221,220,0.0,241,330,89,26.97,13,2011-06-03,2011-06-08,Economy,26.97
437,AZ-2011-6122805,65,221,0.0,113,123,10,8.13,4,2011-06-04,2011-06-10,Economy,8.13
438,BN-2011-7796258,373,222,0.5,745,388,-357,-92.01,3,2011-06-04,2011-06-09,Economy,-92.01
439,AZ-2011-2948812,298,223,0.0,154,237,83,35.02,8,2011-06-06,2011-06-09,Priority,35.02
440,AZ-2011-2948812,325,223,0.0,79,104,25,24.04,9,2011-06-06,2011-06-09,Priority,24.04
441,AZ-2011-2948812,249,223,0.0,31,58,27,46.55,3,2011-06-06,2011-06-09,Priority,46.55
442,AZ-2011-2948812,376,223,0.1,20,29,9,31.03,3,2011-06-06,2011-06-09,Priority,31.03
443,AZ-2011-2948812,334,223,0.0,104,104,0,0.0,3,2011-06-06,2011-06-09,Priority,0.0
444,AZ-2011-2948812,377,223,0.15,449,578,129,22.32,4,2011-06-06,2011-06-09,Priority,22.32
445,AZ-2011-7014445,349,224,0.0,58,60,2,3.33,1,2011-06-06,2011-06-07,Priority,3.33
446,AZ-2011-7014445,74,224,0.0,36,44,8,18.18,2,2011-06-06,2011-06-07,Priority,18.18
447,AZ-2011-8121091,378,225,0.0,9,14,5,35.71,1,2011-06-06,2011-06-08,Economy Plus,35.71
448,AZ-2011-8223268,282,226,0.0,242,322,80,24.84,6,2011-06-06,2011-06-09,Priority,24.84
449,AZ-2011-2179552,379,227,0.1,943,1266,323,25.51,3,2011-06-06,2011-06-10,Economy,25.51
450,AZ-2011-9876342,380,228,0.0,212,238,26,10.92,7,2011-06-06,2011-06-13,Economy,10.92
451,BN-2011-9297999,381,229,0.5,143,135,-8,-5.93,2,2011-06-06,2011-06-10,Economy,-5.93
452,AZ-2011-7200468,47,230,0.1,546,599,53,8.85,5,2011-06-07,2011-06-11,Economy,8.85
453,AZ-2011-981373,145,231,0.1,83,127,44,34.65,1,2011-06-07,2011-06-11,Economy,34.65
454,AZ-2011-981373,382,231,0.0,77,92,15,16.3,4,2011-06-07,2011-06-11,Economy,16.3
455,AZ-2011-4872140,383,232,0.0,36,39,3,7.69,3,2011-06-07,2011-06-12,Economy,7.69
456,AZ-2011-3308302,124,233,0.1,127,131,4,3.05,3,2011-06-07,2011-06-09,Economy Plus,3.05
457,AZ-2011-3308302,205,233,0.0,140,152,12,7.89,8,2011-06-07,2011-06-09,Economy Plus,7.89
458,AZ-2011-3308302,384,233,0.15,162,222,60,27.03,4,2011-06-07,2011-06-09,Economy Plus,27.03
459,AZ-2011-2118516,385,234,0.0,49,85,36,42.35,3,2011-06-07,2011-06-11,Economy,42.35
460,AZ-2011-2118516,386,234,0.0,100,145,45,31.03,3,2011-06-07,2011-06-11,Economy,31.03
461,AZ-2011-2118516,387,234,0.0,31,53,22,41.51,2,2011-06-07,2011-06-11,Economy,41.51
462,AZ-2011-4599404,388,235,0.0,139,146,7,4.79,5,2011-06-07,2011-06-12,Economy,4.79
463,BN-2011-4708578,191,236,0.0,142,151,9,5.96,3,2011-06-07,2011-06-13,Economy,5.96
464,BN-2011-4708578,389,236,0.4,275,165,-110,-66.67,2,2011-06-07,2011-06-13,Economy,-66.67
465,BN-2011-4708578,390,236,0.0,699,713,14,1.96,5,2011-06-07,2011-06-13,Economy,1.96
466,BN-2011-28993,345,237,0.0,314,506,192,37.94,3,2011-06-07,2011-06-08,Priority,37.94
467,BN-2011-28993,391,237,0.3,181,144,-37,-25.69,4,2011-06-07,2011-06-08,Priority,-25.69
468,BN-2011-28993,392,237,0.0,60,118,58,49.15,4,2011-06-07,2011-06-08,Priority,49.15
469,AZ-2011-1240916,393,238,0.0,108,152,44,28.95,2,2011-06-08,2011-06-11,Priority,28.95
470,AZ-2011-1240916,139,238,0.0,641,957,316,33.02,12,2011-06-08,2011-06-11,Priority,33.02
471,AZ-2011-2143841,394,239,0.1,241,289,48,16.61,3,2011-06-08,2011-06-12,Economy,16.61
472,AZ-2011-2143841,46,239,0.1,8,10,2,20.0,2,2011-06-08,2011-06-12,Economy,20.0
473,AZ-2011-2143841,395,239,0.1,34,56,22,39.29,5,2011-06-08,2011-06-12,Economy,39.29
474,AZ-2011-2143841,360,239,0.1,19,25,6,24.0,1,2011-06-08,2011-06-12,Economy,24.0
475,AZ-2011-2143841,396,239,0.1,126,113,-13,-11.5,3,2011-06-08,2011-06-12,Economy,-11.5
476,AZ-2011-2143841,397,239,0.1,860,860,0,0.0,3,2011-06-08,2011-06-12,Economy,0.0
477,AZ-2011-2875746,398,240,0.0,44,79,35,44.3,5,2011-06-08,2011-06-12,Economy,44.3
478,AZ-2011-1584049,399,241,0.2,162,147,-15,-10.2,2,2011-06-08,2011-06-13,Economy,-10.2
479,AZ-2011-1584049,400,241,0.0,222,336,114,33.93,2,2011-06-08,2011-06-13,Economy,33.93
480,AZ-2011-1584049,401,241,0.1,51,59,8,13.56,1,2011-06-08,2011-06-13,Economy,13.56
481,AZ-2011-8788804,103,242,0.0,30,38,8,21.05,2,2011-06-09,2011-06-14,Economy,21.05
482,AZ-2011-8788804,311,242,0.0,155,215,60,27.91,11,2011-06-09,2011-06-14,Economy,27.91
483,AZ-2011-5917724,167,243,0.1,285,512,227,44.34,1,2011-06-09,2011-06-09,Immediate,44.34
484,AZ-2011-5917724,233,243,0.1,79,80,1,1.25,3,2011-06-09,2011-06-09,Immediate,1.25
485,AZ-2011-1116129,402,244,0.0,26,32,6,18.75,3,2011-06-09,2011-06-11,Economy Plus,18.75
486,BN-2011-2203231,403,245,0.6,82,44,-38,-86.36,2,2011-06-09,2011-06-12,Economy Plus,-86.36
487,BN-2011-8607391,237,246,0.15,699,668,-31,-4.64,3,2011-06-09,2011-06-10,Priority,-4.64
488,AZ-2011-1174243,404,247,0.1,385,541,156,28.84,4,2011-06-10,2011-06-13,Priority,28.84
489,BN-2011-1694636,405,248,0.1,866,838,-28,-3.34,3,2011-06-10,2011-06-13,Priority,-3.34
490,BN-2011-4315830,243,249,0.0,46,48,2,4.17,4,2011-06-10,2011-06-16,Economy,4.17
491,BN-2011-4315830,406,249,0.0,40,45,5,11.11,3,2011-06-10,2011-06-16,Economy,11.11
492,BN-2011-4315830,150,249,0.0,29,58,29,50.0,3,2011-06-10,2011-06-16,Economy,50.0
493,BN-2011-4315830,200,249,0.4,604,490,-114,-23.27,4,2011-06-10,2011-06-16,Economy,-23.27
494,AZ-2011-4087409,11,250,0.0,1665,2056,391,19.02,5,2011-06-11,2011-06-14,Priority,19.02
